Date,Country,Agency/PMD (af_prt),Media Source (pid),Campaign (c),Clicks,Conversions,Conversion Type,Conversion Rate,Sessions
2023-11-04,GB,AdConnect,googleadwords_int,Performance_UAC_Geo_Targeted_New_Installs_Jun'23,6346.0,150,install,0.02363693665300977,5543
2025-07-27,DE,,organic,Retargeting_Video_Geo_Targeted_New_Installs_Apr'24,1224.0,8,install,0.006535947712418301,1049
2024-02-15,GB,,snapchat_int,Performance_Display_Geo_Targeted_New_Installs_Nov'22,6508.0,227,sign_up,0.03488014751075599,5855
2024-07-19,AU,,snapchat_int,Brand_Display_Hindi_Sales_Q3_Aug'22,2694.0,125,purchase,0.046399406087602076,2146
2025-02-13,CA,AdConnect,direct,Performance_Social_Broad_Awareness_Push_Jan'22,3649.0,213,purchase,0.05837215675527542,3317
2025-03-16,IN,,snapchat_int,Brand_Video_Geo_Targeted_Awareness_Push_Sep'24,1604.0,75,install,0.046758104738154616,1530
2024-06-06,JP,DigitalLeap,snapchat_int,Performance_UAC_English_New_Installs_May'23,7652.0,566,purchase,0.07396759017250391,7585
2025-09-21,US,AdConnect,snapchat_int,Brand_Display_Lookalike_KYC_Completed_Aug'22,,170,sign_up,,4184
2024-05-27,IN,AdConnect,facebook_int,Performance_Display_Hindi_KYC_Completed_Feb'23,7769.0,209,re-engagement,0.026901789162054317,7556
2024-06-07,IN,AdConnect,googleadwords_int,Performance_Social_Geo_Targeted_New_Installs_Sep'23,235.0,6,purchase,0.02553191489361702,199
2023-12-14,JP,,facebook_int,Retargeting_Display_English_New_Installs_Sep'24,4887.0,101,install,0.0206670759156947,3997
2025-07-13,GB,MarketPro,snapchat_int,Brand_Search_Hindi_Awareness_Push_Oct'22,8576.0,207,re-attribution,0.02413712686567164,6728
2024-03-14,IN,MarketPro,googleadwords_int,SB_Search_Geo_Targeted_Awareness_Push_Oct'23,8164.0,546,purchase,0.06687898089171974,7418
2024-06-15,GB,,email_blast,Brand_Search_Broad_KYC_Completed_Jul'24,,274,install,,4283
2024-04-21,BR,,email_blast,Retargeting_Display_Lookalike_Sales_Q3_Nov'24,,97,re-attribution,,6843
2024-10-06,IN,,tiktok_int,Brand_Search_Hindi_Sales_Q3_Aug'23,4588.0,241,purchase,0.0525283347863993,4080
2025-09-19,IN,,snapchat_int,SB_Display_Geo_Targeted_New_Installs_Sep'24,5697.0,323,re-engagement,0.05669650693347376,4546
2024-10-11,AU,,tiktok_int,Brand_Search_Geo_Targeted_Sales_Q3_Sep'24,,25,re-attribution,,430
2024-05-11,IN,,email_blast,Brand_Search_Hindi_Awareness_Push_Oct'23,,90,install,,6201
2024-03-25,US,,organic,Performance_Video_Hindi_New_Installs_Feb'22,,206,purchase,,3564
2024-04-25,AU,,snapchat_int,Brand_Display_English_Sales_Q3_Feb'23,2406.0,11,sign_up,0.00457190357439734,2065
2024-11-24,IN,AdConnect,direct,Performance_Social_Geo_Targeted_New_Installs_Oct'24,9742.0,12,install,0.0012317799219872716,7999
2023-12-11,GB,,direct,Performance_Display_Broad_New_Installs_Dec'22,5190.0,178,re-engagement,0.034296724470134876,4869
2024-08-13,US,,affiliate_network,Brand_Video_Broad_New_Installs_Jan'22,5429.0,138,re-engagement,0.025419045864800146,4876
2024-03-18,IN,,direct,Performance_Social_Geo_Targeted_Sales_Q3_Jul'22,,206,re-attribution,,5159
2024-07-05,US,,direct,Retargeting_Search_Broad_Awareness_Push_May'23,4541.0,203,sign_up,0.044703809733538866,3833
2025-02-07,DE,,tiktok_int,Retargeting_Video_Broad_New_Installs_Sep'22,5184.0,19,re-engagement,0.0036651234567901233,4232
2025-04-20,IN,,direct,Retargeting_Video_Geo_Targeted_Awareness_Push_Nov'23,,141,re-attribution,,2129
2023-10-24,IN,,snapchat_int,Brand_Video_Broad_KYC_Completed_May'22,389.0,17,re-attribution,0.043701799485861184,367
2024-10-12,DE,,googleadwords_int,SB_Video_Geo_Targeted_Sales_Q3_Mar'22,1024.0,42,sign_up,0.041015625,803
2024-09-08,US,,email_blast,SB_UAC_Hindi_New_Installs_May'24,6532.0,95,re-engagement,0.014543784445805267,6360
2024-10-28,IN,,tiktok_int,SB_Video_English_Awareness_Push_Sep'24,4643.0,285,re-engagement,0.06138272668533276,4343
2024-12-28,IN,,email_blast,SB_Display_Broad_Awareness_Push_Sep'23,4703.0,232,sign_up,0.04933021475653838,4633
2024-07-25,IN,,facebook_int,Retargeting_Video_Geo_Targeted_New_Installs_Sep'22,4021.0,231,install,0.057448395921412584,3513
2024-09-13,IN,,facebook_int,Performance_Search_English_Awareness_Push_Sep'23,5547.0,368,re-attribution,0.06634216693708311,4731
2024-07-11,AU,,snapchat_int,Performance_Display_Lookalike_New_Installs_Aug'24,8918.0,338,purchase,0.037900874635568516,6993
2024-06-26,IN,MarketPro,organic,SB_Video_Lookalike_Sales_Q3_Oct'23,5042.0,35,re-engagement,0.006941689805632686,4113
2023-11-17,GB,,tiktok_int,Brand_Display_English_KYC_Completed_Mar'22,5906.0,218,sign_up,0.036911615306468,5395
2023-12-23,IN,AdConnect,email_blast,SB_Video_Hindi_Sales_Q3_Nov'23,3415.0,11,install,0.00322108345534407,2779
2025-10-14,IN,,email_blast,Brand_Display_Geo_Targeted_New_Installs_Oct'23,8680.0,572,re-engagement,0.06589861751152074,7564
2025-04-21,IN,,affiliate_network,Brand_Social_Broad_Awareness_Push_Dec'22,3591.0,14,purchase,0.003898635477582846,2891
2025-08-17,CA,,affiliate_network,Brand_Social_Lookalike_New_Installs_Oct'24,2410.0,95,install,0.03941908713692946,2058
2024-04-01,GB,,facebook_int,Brand_Search_Geo_Targeted_Awareness_Push_Aug'24,2501.0,35,re-attribution,0.013994402239104359,2460
2025-05-24,CA,,facebook_int,Retargeting_Video_Geo_Targeted_Awareness_Push_Nov'23,6456.0,262,re-engagement,0.0405824039653036,5148
2024-10-02,JP,DigitalLeap,googleadwords_int,Brand_Video_Hindi_Sales_Q3_Jun'22,3424.0,105,purchase,0.03066588785046729,3001
2025-04-09,AU,GrowthMasters,direct,Brand_Search_English_Sales_Q3_Mar'23,4849.0,300,re-attribution,0.06186842647968653,3757
2024-11-14,US,,googleadwords_int,SB_Social_Lookalike_New_Installs_Aug'22,4720.0,95,re-engagement,0.020127118644067795,3962
2024-09-17,DE,,tiktok_int,Performance_Social_Geo_Targeted_Sales_Q3_Jan'22,2106.0,136,re-attribution,0.06457739791073125,1917
2025-02-17,DE,,googleadwords_int,Brand_Social_Geo_Targeted_New_Installs_Jun'24,498.0,10,sign_up,0.020080321285140562,421
2025-09-04,AU,,googleadwords_int,SB_Search_English_KYC_Completed_Dec'23,,30,re-attribution,,705
2024-06-21,CA,,googleadwords_int,Retargeting_Display_Hindi_Sales_Q3_Jun'22,1827.0,16,purchase,0.00875752599890531,1445
2024-06-07,CA,DigitalLeap,organic,Brand_Search_Hindi_KYC_Completed_Feb'22,4135.0,203,re-attribution,0.04909310761789601,3642
2025-08-06,IN,,affiliate_network,Brand_UAC_Lookalike_Sales_Q3_Feb'23,7858.0,293,sign_up,0.037286841435479764,6531
2025-01-19,US,,googleadwords_int,Retargeting_UAC_Broad_KYC_Completed_Feb'24,4267.0,99,sign_up,0.02320131239746895,3855
2024-06-11,JP,,facebook_int,Brand_Search_Lookalike_New_Installs_Jun'23,2419.0,16,re-attribution,0.006614303431169905,2026
2024-11-02,IN,,organic,SB_Display_Lookalike_Sales_Q3_Oct'24,4672.0,289,re-engagement,0.061857876712328765,4621
2025-06-02,GB,,tiktok_int,SB_UAC_Hindi_Sales_Q3_Dec'23,193.0,9,re-attribution,0.046632124352331605,174
2025-04-30,GB,DigitalLeap,affiliate_network,Brand_UAC_Geo_Targeted_Awareness_Push_Mar'22,2209.0,118,re-engagement,0.05341783612494341,2180
2024-04-14,IN,,snapchat_int,Retargeting_Video_Hindi_New_Installs_May'23,2144.0,34,install,0.01585820895522388,1810
2025-06-30,US,,facebook_int,Retargeting_Display_Hindi_New_Installs_Dec'24,6182.0,266,re-engagement,0.04302814623099321,5239
2024-07-31,IN,DigitalLeap,affiliate_network,Performance_UAC_Hindi_New_Installs_Jan'22,6193.0,165,re-engagement,0.02664298401420959,5184
2024-08-21,DE,,direct,Retargeting_Search_Broad_KYC_Completed_Feb'24,2961.0,157,re-attribution,0.0530226274907126,2352
2024-09-14,US,,snapchat_int,Performance_Video_Broad_New_Installs_Dec'24,7426.0,367,re-engagement,0.04942095340694856,6165
2023-11-23,US,,affiliate_network,Retargeting_Video_Broad_Awareness_Push_Nov'24,6329.0,343,purchase,0.05419497550955917,5275
2024-09-28,IN,,facebook_int,Brand_Search_English_New_Installs_Dec'22,4043.0,245,purchase,0.060598565421716544,3538
2024-04-28,AU,MarketPro,facebook_int,SB_Video_English_Awareness_Push_Mar'23,4568.0,113,install,0.024737302977232926,3519
2024-11-04,GB,,affiliate_network,Brand_UAC_Geo_Targeted_Sales_Q3_Sep'22,1035.0,17,sign_up,0.01642512077294686,891
2024-03-26,AU,,organic,Retargeting_Social_Broad_Awareness_Push_Apr'23,1628.0,99,purchase,0.060810810810810814,1585
2024-08-13,AU,,facebook_int,Performance_Social_English_New_Installs_Sep'24,7540.0,166,re-engagement,0.022015915119363395,6082
2025-06-10,GB,,affiliate_network,Brand_Video_Geo_Targeted_Sales_Q3_Sep'23,98.0,6,re-attribution,0.061224489795918366,79
2024-10-30,AU,,email_blast,SB_Video_Broad_New_Installs_Sep'22,,115,sign_up,,1903
2024-02-01,US,,googleadwords_int,Retargeting_Search_Lookalike_Awareness_Push_Feb'24,,19,re-engagement,,2809
2023-11-06,DE,,snapchat_int,Brand_Display_Lookalike_New_Installs_Aug'22,4154.0,186,re-attribution,0.04477611940298507,4121
2025-06-25,IN,DigitalLeap,organic,Performance_Display_Lookalike_KYC_Completed_Jun'23,4684.0,11,re-attribution,0.0023484201537147735,3657
2024-04-13,IN,,tiktok_int,SB_Social_Hindi_New_Installs_Jul'24,9013.0,600,re-attribution,0.06657050926439587,7621
2024-11-15,US,,facebook_int,SB_Search_Lookalike_New_Installs_Aug'23,1964.0,113,re-attribution,0.057535641547861505,1515
2024-06-07,IN,,tiktok_int,Brand_Display_English_Sales_Q3_Jun'22,3744.0,206,re-engagement,0.05502136752136752,3431
2024-02-25,IN,,organic,SB_Display_Lookalike_KYC_Completed_Jul'24,5015.0,55,re-engagement,0.010967098703888335,3880
2023-11-05,GB,,tiktok_int,Performance_UAC_Broad_Sales_Q3_May'24,,75,install,,2355
2023-11-14,IN,,affiliate_network,SB_Display_Hindi_KYC_Completed_Sep'22,3781.0,102,sign_up,0.02697699021422904,2965
2024-08-07,DE,,direct,SB_Social_Lookalike_Sales_Q3_Apr'22,5862.0,100,install,0.017059024223814397,5152
2023-11-16,IN,,facebook_int,Retargeting_UAC_Lookalike_Sales_Q3_Aug'23,,170,re-attribution,,2198
2024-06-16,IN,,organic,Retargeting_Social_Geo_Targeted_Sales_Q3_Jun'23,295.0,17,re-attribution,0.0576271186440678,256
2025-07-16,AU,,affiliate_network,Retargeting_Social_Geo_Targeted_New_Installs_Sep'22,4579.0,55,sign_up,0.012011356191308145,3533
2024-03-27,GB,,snapchat_int,SB_Video_Hindi_Awareness_Push_May'24,,99,sign_up,,2582
2024-03-30,IN,DigitalLeap,affiliate_network,Retargeting_Display_English_Sales_Q3_Jun'24,8213.0,278,re-engagement,0.033848776330208205,7877
2025-09-09,IN,,affiliate_network,Brand_Display_English_Awareness_Push_Oct'22,4339.0,174,purchase,0.04010140585388338,3516
2024-09-01,IN,,email_blast,SB_UAC_Lookalike_New_Installs_Jul'24,3371.0,189,re-attribution,0.056066449124888756,2648
2024-06-07,GB,,googleadwords_int,Performance_Search_Hindi_Sales_Q3_Jan'23,1925.0,121,re-engagement,0.06285714285714286,1835
2024-04-27,IN,,direct,Retargeting_UAC_Broad_Awareness_Push_May'23,5171.0,270,re-engagement,0.05221427190098627,4917
2025-06-15,DE,,snapchat_int,Brand_Video_Geo_Targeted_New_Installs_Feb'24,1395.0,48,purchase,0.034408602150537634,1361
2024-06-01,AU,AdConnect,direct,Brand_Display_Broad_New_Installs_Aug'22,3745.0,48,sign_up,0.01281708945260347,3267
2024-01-15,AU,,direct,Retargeting_UAC_English_New_Installs_Mar'22,,120,re-engagement,,3986
2024-07-05,DE,,facebook_int,Retargeting_Display_Broad_Awareness_Push_Nov'24,8834.0,241,purchase,0.027280959927552636,7557
2024-03-20,BR,,direct,Brand_Social_Lookalike_Sales_Q3_Jun'22,137.0,1,sign_up,0.0072992700729927005,125
2025-09-18,IN,,tiktok_int,Performance_Video_Hindi_KYC_Completed_Oct'22,6992.0,234,sign_up,0.03346681922196797,6316
2025-04-29,GB,GrowthMasters,email_blast,Retargeting_UAC_English_KYC_Completed_Oct'23,7745.0,487,install,0.06287927695287282,6827
2024-06-27,JP,,tiktok_int,Retargeting_Social_Hindi_Awareness_Push_Jul'23,7872.0,453,sign_up,0.057545731707317076,6403
2024-11-07,GB,,googleadwords_int,Performance_Display_English_New_Installs_Jul'22,418.0,25,purchase,0.05980861244019139,401
2025-09-16,BR,,direct,Performance_Display_Broad_KYC_Completed_Aug'22,4209.0,318,purchase,0.07555238774055595,4130
2024-07-30,CA,,affiliate_network,Performance_Display_Lookalike_New_Installs_Mar'22,2224.0,143,purchase,0.06429856115107914,1843
2024-12-12,IN,,organic,SB_UAC_Hindi_Sales_Q3_Dec'23,240.0,9,sign_up,0.0375,223
2025-07-19,US,,organic,Retargeting_Social_Lookalike_Sales_Q3_Jan'23,76.0,5,re-attribution,0.06578947368421052,71
2024-04-25,IN,,affiliate_network,Performance_UAC_Broad_New_Installs_Dec'24,2703.0,102,sign_up,0.03773584905660377,2445
2024-03-21,US,,tiktok_int,Retargeting_Display_Geo_Targeted_New_Installs_May'23,,3,sign_up,,80
2023-12-25,JP,,organic,SB_Social_Lookalike_Awareness_Push_Jan'22,904.0,40,re-engagement,0.04424778761061947,779
2025-08-04,CA,,email_blast,Retargeting_UAC_Broad_Awareness_Push_Oct'24,607.0,14,install,0.023064250411861616,559
2025-01-11,IN,,tiktok_int,SB_UAC_Broad_KYC_Completed_Oct'24,4776.0,27,re-attribution,0.005653266331658292,4277
2025-07-02,IN,,facebook_int,Brand_UAC_Hindi_New_Installs_Oct'22,2703.0,23,install,0.008509064002959674,2501
2025-02-07,IN,,email_blast,Retargeting_Display_English_KYC_Completed_Oct'24,8012.0,313,sign_up,0.039066400399400895,6498
2025-09-28,GB,,facebook_int,SB_Display_Broad_Awareness_Push_Aug'24,4860.0,83,re-attribution,0.017078189300411523,4564
2024-12-27,IN,DigitalLeap,affiliate_network,SB_UAC_Broad_Sales_Q3_Jun'22,9132.0,587,purchase,0.06427945685501534,7367
2025-06-10,GB,,direct,Brand_Video_Lookalike_KYC_Completed_Jul'23,,510,re-attribution,,7106
2024-05-13,IN,MarketPro,tiktok_int,SB_Display_Hindi_Sales_Q3_Oct'23,523.0,26,sign_up,0.0497131931166348,425
2024-02-01,GB,,snapchat_int,Retargeting_Social_Geo_Targeted_Sales_Q3_Sep'24,1591.0,31,purchase,0.01948460087994972,1251
2025-01-11,DE,GrowthMasters,direct,Performance_Search_English_KYC_Completed_Jan'22,6789.0,204,install,0.030048608042421564,6003
2025-03-21,IN,,organic,Retargeting_Search_Geo_Targeted_New_Installs_Jul'22,261.0,11,purchase,0.0421455938697318,228
2025-08-20,CA,,snapchat_int,Performance_Social_Lookalike_New_Installs_Dec'22,,382,install,,5743
2024-05-15,IN,,snapchat_int,Retargeting_Display_Geo_Targeted_KYC_Completed_Dec'24,760.0,17,re-engagement,0.02236842105263158,596
2024-03-27,CA,MarketPro,email_blast,Retargeting_Video_Hindi_KYC_Completed_Oct'24,4813.0,211,re-attribution,0.04383960108040723,4141
2024-12-04,IN,,direct,SB_Search_Broad_Sales_Q3_Sep'23,261.0,15,purchase,0.05747126436781609,256
2024-06-02,IN,,googleadwords_int,SB_UAC_Lookalike_KYC_Completed_Oct'22,,20,re-attribution,,995
2024-08-13,DE,,organic,Retargeting_Social_Broad_Sales_Q3_Oct'24,920.0,48,re-engagement,0.05217391304347826,874
2024-02-01,IN,,organic,Performance_Search_Lookalike_New_Installs_Oct'22,6412.0,274,re-engagement,0.04273237679351216,4970
2024-04-24,IN,,tiktok_int,Brand_Social_Hindi_Sales_Q3_Sep'23,3672.0,134,install,0.03649237472766884,3394
2024-04-27,DE,,googleadwords_int,Retargeting_Search_Lookalike_Awareness_Push_Aug'24,,200,sign_up,,7024
2024-10-04,IN,,snapchat_int,SB_UAC_Hindi_New_Installs_May'23,5607.0,224,sign_up,0.039950062421972535,4871
2024-11-19,AU,,facebook_int,Performance_Display_English_Sales_Q3_Dec'24,,209,install,,5147
2024-10-08,DE,,facebook_int,Brand_UAC_English_KYC_Completed_Dec'22,3348.0,181,re-engagement,0.0540621266427718,2819
2024-03-18,IN,,snapchat_int,Brand_Video_Broad_New_Installs_Apr'23,8468.0,206,re-engagement,0.02432687765706188,6541
2025-01-19,US,,tiktok_int,Retargeting_Search_Hindi_New_Installs_May'23,1721.0,112,sign_up,0.06507844276583381,1523
2025-10-02,IN,,tiktok_int,Performance_Social_Hindi_Sales_Q3_Nov'24,5741.0,344,sign_up,0.059919874586309006,4539
2025-08-28,IN,,affiliate_network,Performance_Display_Hindi_New_Installs_May'24,7547.0,125,sign_up,0.016562872664634954,7357
2024-02-13,US,,email_blast,Brand_Social_Geo_Targeted_Sales_Q3_Oct'22,,104,sign_up,,2792
2024-01-22,IN,DigitalLeap,affiliate_network,Brand_Search_Broad_Awareness_Push_Jun'24,4415.0,224,install,0.0507361268403171,3645
2024-10-02,GB,,facebook_int,Retargeting_Display_Lookalike_Awareness_Push_Jul'22,5944.0,347,purchase,0.05837819650067295,5036
2024-09-28,JP,DigitalLeap,affiliate_network,SB_UAC_Lookalike_KYC_Completed_May'24,5360.0,116,install,0.02164179104477612,4479
2024-11-02,JP,,organic,Retargeting_Social_Hindi_KYC_Completed_Jul'24,153.0,8,re-engagement,0.05228758169934641,125
2024-06-17,DE,,organic,Brand_Social_Geo_Targeted_New_Installs_Nov'23,,535,re-engagement,,7138
2024-10-16,GB,AdConnect,googleadwords_int,SB_Video_English_New_Installs_Jul'24,5926.0,163,re-attribution,0.0275059061761728,5487
2024-09-07,IN,,organic,SB_Display_English_Awareness_Push_May'24,8269.0,119,install,0.014391099286491717,6754
2024-02-10,DE,GrowthMasters,googleadwords_int,SB_UAC_Broad_Awareness_Push_Apr'23,6334.0,339,sign_up,0.053520682033470164,6147
2024-11-13,BR,DigitalLeap,snapchat_int,Performance_Search_Lookalike_Awareness_Push_Oct'24,2619.0,4,sign_up,0.0015273004963726614,2124
2024-06-26,GB,,email_blast,Brand_Display_Broad_KYC_Completed_Aug'23,1921.0,125,purchase,0.0650702758979698,1597
2025-02-19,DE,,facebook_int,Performance_Social_Hindi_New_Installs_Apr'24,,54,sign_up,,746
2024-12-20,DE,DigitalLeap,snapchat_int,SB_UAC_Geo_Targeted_Sales_Q3_Mar'23,6649.0,157,sign_up,0.023612573319296136,5165
2024-09-18,AU,,googleadwords_int,Brand_Video_Broad_Awareness_Push_Jul'23,,367,purchase,,7902
2025-07-01,IN,,tiktok_int,Retargeting_Social_Lookalike_Awareness_Push_Aug'23,5554.0,89,purchase,0.01602448685631977,4952
2025-07-27,IN,,tiktok_int,SB_UAC_Geo_Targeted_Awareness_Push_Apr'24,,100,purchase,,3293
2025-03-10,US,,facebook_int,Brand_Display_Geo_Targeted_New_Installs_Sep'22,3030.0,47,re-attribution,0.015511551155115511,2336
2024-01-25,CA,,facebook_int,Performance_Social_Geo_Targeted_New_Installs_Apr'23,5718.0,300,install,0.05246589716684155,5270
2024-12-04,CA,,tiktok_int,Retargeting_UAC_English_Sales_Q3_Mar'24,,196,re-attribution,,2866
2025-09-26,IN,,email_blast,Retargeting_Search_Geo_Targeted_Sales_Q3_Apr'23,2880.0,186,re-engagement,0.06458333333333334,2516
2025-01-05,IN,,email_blast,SB_UAC_English_KYC_Completed_Jul'24,6707.0,425,re-attribution,0.06336663187714328,6639
2024-12-10,DE,,organic,Performance_Social_Hindi_Sales_Q3_May'23,4859.0,223,install,0.04589421691706112,4801
2024-02-11,JP,,tiktok_int,Retargeting_Social_Broad_Awareness_Push_Mar'23,,7,purchase,,3985
2025-01-12,JP,MarketPro,facebook_int,Brand_Social_Broad_New_Installs_Jul'23,,30,re-engagement,,981
2025-09-06,JP,,snapchat_int,SB_Display_Lookalike_New_Installs_Jul'22,,202,install,,5524
2025-04-22,DE,,snapchat_int,Retargeting_Social_Geo_Targeted_Awareness_Push_Feb'24,2877.0,27,re-attribution,0.009384775808133473,2360
2025-05-06,IN,,organic,Performance_Display_Hindi_Awareness_Push_Sep'24,,420,re-engagement,,6356
2023-11-11,IN,,organic,SB_Display_Geo_Targeted_KYC_Completed_Feb'23,730.0,8,sign_up,0.010958904109589041,616
2025-01-09,US,,email_blast,Brand_Search_Lookalike_Sales_Q3_Jan'23,4597.0,227,purchase,0.049380030454644334,4276
2024-12-11,IN,,tiktok_int,SB_Social_Geo_Targeted_Awareness_Push_Nov'23,4435.0,212,install,0.047801578354002255,4224
2024-08-02,CA,,googleadwords_int,Brand_Social_Broad_Awareness_Push_Apr'24,537.0,16,install,0.0297951582867784,422
2023-12-18,JP,,googleadwords_int,Brand_Video_Geo_Targeted_Awareness_Push_Nov'22,1749.0,53,re-engagement,0.030303030303030304,1496
2025-03-05,US,,direct,Brand_Social_Geo_Targeted_New_Installs_Nov'24,1062.0,2,sign_up,0.0018832391713747645,991
2025-02-23,CA,,direct,SB_Social_Geo_Targeted_Awareness_Push_Jun'24,707.0,26,sign_up,0.036775106082036775,661
2024-04-09,IN,,snapchat_int,Retargeting_Search_Hindi_New_Installs_Sep'23,,200,purchase,,7369
2024-01-02,GB,,googleadwords_int,Brand_Display_Geo_Targeted_New_Installs_Nov'23,7730.0,287,re-attribution,0.03712807244501941,7399
2025-07-27,IN,,snapchat_int,Retargeting_Display_English_KYC_Completed_Dec'23,6458.0,43,re-attribution,0.0066584081759058535,5363
2025-08-15,IN,,snapchat_int,SB_Video_Hindi_New_Installs_Mar'24,6399.0,334,re-attribution,0.052195655571183,5062
2023-10-23,IN,,googleadwords_int,Retargeting_Search_Lookalike_KYC_Completed_May'23,1055.0,66,sign_up,0.06255924170616113,971
2025-08-25,IN,GrowthMasters,facebook_int,Performance_Video_Geo_Targeted_KYC_Completed_Jul'22,6927.0,335,install,0.048361484047928394,6833
2025-08-08,DE,,affiliate_network,Performance_Search_Geo_Targeted_Sales_Q3_Nov'22,,458,re-engagement,,6913
2024-03-19,IN,,googleadwords_int,Performance_Social_Hindi_KYC_Completed_May'23,4909.0,134,purchase,0.02729680179262579,3879
2025-09-18,CA,,tiktok_int,Brand_Search_Hindi_New_Installs_Jan'22,,92,re-engagement,,3215
2024-08-06,GB,,direct,SB_Display_Broad_New_Installs_Oct'24,5430.0,141,re-engagement,0.025966850828729283,5062
2025-02-21,IN,,snapchat_int,SB_Display_Broad_KYC_Completed_Jul'22,761.0,9,sign_up,0.011826544021024968,628
2024-08-14,IN,,organic,Retargeting_Social_Lookalike_New_Installs_Feb'22,,196,install,,7014
2024-10-26,AU,,organic,SB_UAC_Broad_Awareness_Push_Jan'24,761.0,28,re-engagement,0.03679369250985545,607
2024-08-16,GB,,affiliate_network,Brand_UAC_English_KYC_Completed_May'22,8344.0,407,sign_up,0.048777564717162034,7241
